Scenario,process_time_call_ambulance,process_time_ambulance_response,process_ambulance_on_scene_duration,process_msu_dispatch,process_msu_thrombolysis,process_msu_on_scene_post_thrombolysis,process_time_arrival_to_needle,transfer_time_delay,process_time_arrival_to_puncture,process_time_transfer_arrival_to_puncture,process_time_msu_arrival_to_puncture
570,0,15,20,0,30,30,45,30,30,45,30
571,0,15,20,0,30,30,45,30,30,45,45
572,0,15,20,0,30,30,45,30,30,45,60
573,0,15,20,0,30,30,45,30,30,60,30
574,0,15,20,0,30,30,45,30,30,60,45
575,0,15,20,0,30,30,45,30,30,60,60
576,0,15,20,0,30,30,45,30,45,30,30
577,0,15,20,0,30,30,45,30,45,30,45
578,0,15,20,0,30,30,45,30,45,30,60
579,0,15,20,0,30,30,45,30,45,45,30
580,0,15,20,0,30,30,45,30,45,45,45
581,0,15,20,0,30,30,45,30,45,45,60
582,0,15,20,0,30,30,45,30,45,60,30
583,0,15,20,0,30,30,45,30,45,60,45
584,0,15,20,0,30,30,45,30,45,60,60
585,0,15,20,0,30,30,45,30,60,30,30
586,0,15,20,0,30,30,45,30,60,30,45
587,0,15,20,0,30,30,45,30,60,30,60
588,0,15,20,0,30,30,45,30,60,45,30
589,0,15,20,0,30,30,45,30,60,45,45
590,0,15,20,0,30,30,45,30,60,45,60
591,0,15,20,0,30,30,45,30,60,60,30
592,0,15,20,0,30,30,45,30,60,60,45
593,0,15,20,0,30,30,45,30,60,60,60
594,0,15,20,0,30,30,45,60,30,30,30
595,0,15,20,0,30,30,45,60,30,30,45
596,0,15,20,0,30,30,45,60,30,30,60
597,0,15,20,0,30,30,45,60,30,45,30
598,0,15,20,0,30,30,45,60,30,45,45
599,0,15,20,0,30,30,45,60,30,45,60
600,0,15,20,0,30,30,45,60,30,60,30
601,0,15,20,0,30,30,45,60,30,60,45
602,0,15,20,0,30,30,45,60,30,60,60
603,0,15,20,0,30,30,45,60,45,30,30
604,0,15,20,0,30,30,45,60,45,30,45
605,0,15,20,0,30,30,45,60,45,30,60
606,0,15,20,0,30,30,45,60,45,45,30
607,0,15,20,0,30,30,45,60,45,45,45
608,0,15,20,0,30,30,45,60,45,45,60
609,0,15,20,0,30,30,45,60,45,60,30
610,0,15,20,0,30,30,45,60,45,60,45
611,0,15,20,0,30,30,45,60,45,60,60
612,0,15,20,0,30,30,45,60,60,30,30
613,0,15,20,0,30,30,45,60,60,30,45
614,0,15,20,0,30,30,45,60,60,30,60
615,0,15,20,0,30,30,45,60,60,45,30
616,0,15,20,0,30,30,45,60,60,45,45
617,0,15,20,0,30,30,45,60,60,45,60
618,0,15,20,0,30,30,45,60,60,60,30
619,0,15,20,0,30,30,45,60,60,60,45
620,0,15,20,0,30,30,45,60,60,60,60
621,0,15,20,0,30,30,45,90,30,30,30
622,0,15,20,0,30,30,45,90,30,30,45
623,0,15,20,0,30,30,45,90,30,30,60
624,0,15,20,0,30,30,45,90,30,45,30
625,0,15,20,0,30,30,45,90,30,45,45
626,0,15,20,0,30,30,45,90,30,45,60
627,0,15,20,0,30,30,45,90,30,60,30
628,0,15,20,0,30,30,45,90,30,60,45
629,0,15,20,0,30,30,45,90,30,60,60
630,0,15,20,0,30,30,45,90,45,30,30
631,0,15,20,0,30,30,45,90,45,30,45
632,0,15,20,0,30,30,45,90,45,30,60
633,0,15,20,0,30,30,45,90,45,45,30
634,0,15,20,0,30,30,45,90,45,45,45
635,0,15,20,0,30,30,45,90,45,45,60
636,0,15,20,0,30,30,45,90,45,60,30
637,0,15,20,0,30,30,45,90,45,60,45
638,0,15,20,0,30,30,45,90,45,60,60
639,0,15,20,0,30,30,45,90,60,30,30
640,0,15,20,0,30,30,45,90,60,30,45
641,0,15,20,0,30,30,45,90,60,30,60
642,0,15,20,0,30,30,45,90,60,45,30
643,0,15,20,0,30,30,45,90,60,45,45
644,0,15,20,0,30,30,45,90,60,45,60
645,0,15,20,0,30,30,45,90,60,60,30
646,0,15,20,0,30,30,45,90,60,60,45
647,0,15,20,0,30,30,45,90,60,60,60
648,0,15,20,0,45,15,30,30,30,30,30
649,0,15,20,0,45,15,30,30,30,30,45
650,0,15,20,0,45,15,30,30,30,30,60
651,0,15,20,0,45,15,30,30,30,45,30
652,0,15,20,0,45,15,30,30,30,45,45
653,0,15,20,0,45,15,30,30,30,45,60
654,0,15,20,0,45,15,30,30,30,60,30
655,0,15,20,0,45,15,30,30,30,60,45
656,0,15,20,0,45,15,30,30,30,60,60
657,0,15,20,0,45,15,30,30,45,30,30
658,0,15,20,0,45,15,30,30,45,30,45
659,0,15,20,0,45,15,30,30,45,30,60
660,0,15,20,0,45,15,30,30,45,45,30
661,0,15,20,0,45,15,30,30,45,45,45
662,0,15,20,0,45,15,30,30,45,45,60
663,0,15,20,0,45,15,30,30,45,60,30
664,0,15,20,0,45,15,30,30,45,60,45
665,0,15,20,0,45,15,30,30,45,60,60
666,0,15,20,0,45,15,30,30,60,30,30
667,0,15,20,0,45,15,30,30,60,30,45
668,0,15,20,0,45,15,30,30,60,30,60
669,0,15,20,0,45,15,30,30,60,45,30
670,0,15,20,0,45,15,30,30,60,45,45
671,0,15,20,0,45,15,30,30,60,45,60
672,0,15,20,0,45,15,30,30,60,60,30
673,0,15,20,0,45,15,30,30,60,60,45
674,0,15,20,0,45,15,30,30,60,60,60
675,0,15,20,0,45,15,30,60,30,30,30
676,0,15,20,0,45,15,30,60,30,30,45
677,0,15,20,0,45,15,30,60,30,30,60
678,0,15,20,0,45,15,30,60,30,45,30
679,0,15,20,0,45,15,30,60,30,45,45
680,0,15,20,0,45,15,30,60,30,45,60
681,0,15,20,0,45,15,30,60,30,60,30
682,0,15,20,0,45,15,30,60,30,60,45
683,0,15,20,0,45,15,30,60,30,60,60
684,0,15,20,0,45,15,30,60,45,30,30
685,0,15,20,0,45,15,30,60,45,30,45
686,0,15,20,0,45,15,30,60,45,30,60
687,0,15,20,0,45,15,30,60,45,45,30
688,0,15,20,0,45,15,30,60,45,45,45
689,0,15,20,0,45,15,30,60,45,45,60
690,0,15,20,0,45,15,30,60,45,60,30
691,0,15,20,0,45,15,30,60,45,60,45
692,0,15,20,0,45,15,30,60,45,60,60
693,0,15,20,0,45,15,30,60,60,30,30
694,0,15,20,0,45,15,30,60,60,30,45
695,0,15,20,0,45,15,30,60,60,30,60
696,0,15,20,0,45,15,30,60,60,45,30
697,0,15,20,0,45,15,30,60,60,45,45
698,0,15,20,0,45,15,30,60,60,45,60
699,0,15,20,0,45,15,30,60,60,60,30
700,0,15,20,0,45,15,30,60,60,60,45
701,0,15,20,0,45,15,30,60,60,60,60
702,0,15,20,0,45,15,30,90,30,30,30
703,0,15,20,0,45,15,30,90,30,30,45
704,0,15,20,0,45,15,30,90,30,30,60
705,0,15,20,0,45,15,30,90,30,45,30
706,0,15,20,0,45,15,30,90,30,45,45
707,0,15,20,0,45,15,30,90,30,45,60
708,0,15,20,0,45,15,30,90,30,60,30
709,0,15,20,0,45,15,30,90,30,60,45
710,0,15,20,0,45,15,30,90,30,60,60
711,0,15,20,0,45,15,30,90,45,30,30
712,0,15,20,0,45,15,30,90,45,30,45
713,0,15,20,0,45,15,30,90,45,30,60
714,0,15,20,0,45,15,30,90,45,45,30
715,0,15,20,0,45,15,30,90,45,45,45
716,0,15,20,0,45,15,30,90,45,45,60
717,0,15,20,0,45,15,30,90,45,60,30
718,0,15,20,0,45,15,30,90,45,60,45
719,0,15,20,0,45,15,30,90,45,60,60
720,0,15,20,0,45,15,30,90,60,30,30
721,0,15,20,0,45,15,30,90,60,30,45
722,0,15,20,0,45,15,30,90,60,30,60
723,0,15,20,0,45,15,30,90,60,45,30
724,0,15,20,0,45,15,30,90,60,45,45
725,0,15,20,0,45,15,30,90,60,45,60
726,0,15,20,0,45,15,30,90,60,60,30
727,0,15,20,0,45,15,30,90,60,60,45
728,0,15,20,0,45,15,30,90,60,60,60
729,0,15,20,0,45,15,45,30,30,30,30
730,0,15,20,0,45,15,45,30,30,30,45
731,0,15,20,0,45,15,45,30,30,30,60
732,0,15,20,0,45,15,45,30,30,45,30
733,0,15,20,0,45,15,45,30,30,45,45
734,0,15,20,0,45,15,45,30,30,45,60
735,0,15,20,0,45,15,45,30,30,60,30
736,0,15,20,0,45,15,45,30,30,60,45
737,0,15,20,0,45,15,45,30,30,60,60
738,0,15,20,0,45,15,45,30,45,30,30
739,0,15,20,0,45,15,45,30,45,30,45
740,0,15,20,0,45,15,45,30,45,30,60
741,0,15,20,0,45,15,45,30,45,45,30
742,0,15,20,0,45,15,45,30,45,45,45
743,0,15,20,0,45,15,45,30,45,45,60
744,0,15,20,0,45,15,45,30,45,60,30
745,0,15,20,0,45,15,45,30,45,60,45
746,0,15,20,0,45,15,45,30,45,60,60
747,0,15,20,0,45,15,45,30,60,30,30
748,0,15,20,0,45,15,45,30,60,30,45
749,0,15,20,0,45,15,45,30,60,30,60
750,0,15,20,0,45,15,45,30,60,45,30
751,0,15,20,0,45,15,45,30,60,45,45
752,0,15,20,0,45,15,45,30,60,45,60
753,0,15,20,0,45,15,45,30,60,60,30
754,0,15,20,0,45,15,45,30,60,60,45
755,0,15,20,0,45,15,45,30,60,60,60
756,0,15,20,0,45,15,45,60,30,30,30
757,0,15,20,0,45,15,45,60,30,30,45
758,0,15,20,0,45,15,45,60,30,30,60
759,0,15,20,0,45,15,45,60,30,45,30
760,0,15,20,0,45,15,45,60,30,45,45
761,0,15,20,0,45,15,45,60,30,45,60
762,0,15,20,0,45,15,45,60,30,60,30
763,0,15,20,0,45,15,45,60,30,60,45
764,0,15,20,0,45,15,45,60,30,60,60
765,0,15,20,0,45,15,45,60,45,30,30
766,0,15,20,0,45,15,45,60,45,30,45
767,0,15,20,0,45,15,45,60,45,30,60
768,0,15,20,0,45,15,45,60,45,45,30
769,0,15,20,0,45,15,45,60,45,45,45
770,0,15,20,0,45,15,45,60,45,45,60
771,0,15,20,0,45,15,45,60,45,60,30
772,0,15,20,0,45,15,45,60,45,60,45
773,0,15,20,0,45,15,45,60,45,60,60
774,0,15,20,0,45,15,45,60,60,30,30
775,0,15,20,0,45,15,45,60,60,30,45
776,0,15,20,0,45,15,45,60,60,30,60
777,0,15,20,0,45,15,45,60,60,45,30
778,0,15,20,0,45,15,45,60,60,45,45
779,0,15,20,0,45,15,45,60,60,45,60
780,0,15,20,0,45,15,45,60,60,60,30
781,0,15,20,0,45,15,45,60,60,60,45
782,0,15,20,0,45,15,45,60,60,60,60
783,0,15,20,0,45,15,45,90,30,30,30
784,0,15,20,0,45,15,45,90,30,30,45
785,0,15,20,0,45,15,45,90,30,30,60
786,0,15,20,0,45,15,45,90,30,45,30
787,0,15,20,0,45,15,45,90,30,45,45
788,0,15,20,0,45,15,45,90,30,45,60
789,0,15,20,0,45,15,45,90,30,60,30
790,0,15,20,0,45,15,45,90,30,60,45
791,0,15,20,0,45,15,45,90,30,60,60
792,0,15,20,0,45,15,45,90,45,30,30
793,0,15,20,0,45,15,45,90,45,30,45
794,0,15,20,0,45,15,45,90,45,30,60
795,0,15,20,0,45,15,45,90,45,45,30
796,0,15,20,0,45,15,45,90,45,45,45
797,0,15,20,0,45,15,45,90,45,45,60
798,0,15,20,0,45,15,45,90,45,60,30
799,0,15,20,0,45,15,45,90,45,60,45
800,0,15,20,0,45,15,45,90,45,60,60
801,0,15,20,0,45,15,45,90,60,30,30
802,0,15,20,0,45,15,45,90,60,30,45
803,0,15,20,0,45,15,45,90,60,30,60
804,0,15,20,0,45,15,45,90,60,45,30
805,0,15,20,0,45,15,45,90,60,45,45
806,0,15,20,0,45,15,45,90,60,45,60
807,0,15,20,0,45,15,45,90,60,60,30
808,0,15,20,0,45,15,45,90,60,60,45
809,0,15,20,0,45,15,45,90,60,60,60
810,0,15,20,0,45,30,30,30,30,30,30
811,0,15,20,0,45,30,30,30,30,30,45
812,0,15,20,0,45,30,30,30,30,30,60
813,0,15,20,0,45,30,30,30,30,45,30
814,0,15,20,0,45,30,30,30,30,45,45
815,0,15,20,0,45,30,30,30,30,45,60
816,0,15,20,0,45,30,30,30,30,60,30
817,0,15,20,0,45,30,30,30,30,60,45
818,0,15,20,0,45,30,30,30,30,60,60
819,0,15,20,0,45,30,30,30,45,30,30
820,0,15,20,0,45,30,30,30,45,30,45
821,0,15,20,0,45,30,30,30,45,30,60
822,0,15,20,0,45,30,30,30,45,45,30
823,0,15,20,0,45,30,30,30,45,45,45
824,0,15,20,0,45,30,30,30,45,45,60
825,0,15,20,0,45,30,30,30,45,60,30
826,0,15,20,0,45,30,30,30,45,60,45
827,0,15,20,0,45,30,30,30,45,60,60
828,0,15,20,0,45,30,30,30,60,30,30
829,0,15,20,0,45,30,30,30,60,30,45
830,0,15,20,0,45,30,30,30,60,30,60
831,0,15,20,0,45,30,30,30,60,45,30
832,0,15,20,0,45,30,30,30,60,45,45
833,0,15,20,0,45,30,30,30,60,45,60
834,0,15,20,0,45,30,30,30,60,60,30
835,0,15,20,0,45,30,30,30,60,60,45
836,0,15,20,0,45,30,30,30,60,60,60
837,0,15,20,0,45,30,30,60,30,30,30
838,0,15,20,0,45,30,30,60,30,30,45
839,0,15,20,0,45,30,30,60,30,30,60
840,0,15,20,0,45,30,30,60,30,45,30
841,0,15,20,0,45,30,30,60,30,45,45
842,0,15,20,0,45,30,30,60,30,45,60
843,0,15,20,0,45,30,30,60,30,60,30
844,0,15,20,0,45,30,30,60,30,60,45
845,0,15,20,0,45,30,30,60,30,60,60
846,0,15,20,0,45,30,30,60,45,30,30
847,0,15,20,0,45,30,30,60,45,30,45
848,0,15,20,0,45,30,30,60,45,30,60
849,0,15,20,0,45,30,30,60,45,45,30
850,0,15,20,0,45,30,30,60,45,45,45
851,0,15,20,0,45,30,30,60,45,45,60
852,0,15,20,0,45,30,30,60,45,60,30
853,0,15,20,0,45,30,30,60,45,60,45
854,0,15,20,0,45,30,30,60,45,60,60
855,0,15,20,0,45,30,30,60,60,30,30
856,0,15,20,0,45,30,30,60,60,30,45
857,0,15,20,0,45,30,30,60,60,30,60
858,0,15,20,0,45,30,30,60,60,45,30
859,0,15,20,0,45,30,30,60,60,45,45
860,0,15,20,0,45,30,30,60,60,45,60
861,0,15,20,0,45,30,30,60,60,60,30
862,0,15,20,0,45,30,30,60,60,60,45
863,0,15,20,0,45,30,30,60,60,60,60
864,0,15,20,0,45,30,30,90,30,30,30
865,0,15,20,0,45,30,30,90,30,30,45
866,0,15,20,0,45,30,30,90,30,30,60
867,0,15,20,0,45,30,30,90,30,45,30
868,0,15,20,0,45,30,30,90,30,45,45
869,0,15,20,0,45,30,30,90,30,45,60
870,0,15,20,0,45,30,30,90,30,60,30
871,0,15,20,0,45,30,30,90,30,60,45
872,0,15,20,0,45,30,30,90,30,60,60
873,0,15,20,0,45,30,30,90,45,30,30
874,0,15,20,0,45,30,30,90,45,30,45
875,0,15,20,0,45,30,30,90,45,30,60
876,0,15,20,0,45,30,30,90,45,45,30
877,0,15,20,0,45,30,30,90,45,45,45
878,0,15,20,0,45,30,30,90,45,45,60
879,0,15,20,0,45,30,30,90,45,60,30
880,0,15,20,0,45,30,30,90,45,60,45
881,0,15,20,0,45,30,30,90,45,60,60
882,0,15,20,0,45,30,30,90,60,30,30
883,0,15,20,0,45,30,30,90,60,30,45
884,0,15,20,0,45,30,30,90,60,30,60
885,0,15,20,0,45,30,30,90,60,45,30
886,0,15,20,0,45,30,30,90,60,45,45
887,0,15,20,0,45,30,30,90,60,45,60
888,0,15,20,0,45,30,30,90,60,60,30
889,0,15,20,0,45,30,30,90,60,60,45
890,0,15,20,0,45,30,30,90,60,60,60
891,0,15,20,0,45,30,45,30,30,30,30
892,0,15,20,0,45,30,45,30,30,30,45
893,0,15,20,0,45,30,45,30,30,30,60
894,0,15,20,0,45,30,45,30,30,45,30
895,0,15,20,0,45,30,45,30,30,45,45
896,0,15,20,0,45,30,45,30,30,45,60
897,0,15,20,0,45,30,45,30,30,60,30
898,0,15,20,0,45,30,45,30,30,60,45
899,0,15,20,0,45,30,45,30,30,60,60
900,0,15,20,0,45,30,45,30,45,30,30
901,0,15,20,0,45,30,45,30,45,30,45
902,0,15,20,0,45,30,45,30,45,30,60
903,0,15,20,0,45,30,45,30,45,45,30
904,0,15,20,0,45,30,45,30,45,45,45
905,0,15,20,0,45,30,45,30,45,45,60
906,0,15,20,0,45,30,45,30,45,60,30
907,0,15,20,0,45,30,45,30,45,60,45
908,0,15,20,0,45,30,45,30,45,60,60
909,0,15,20,0,45,30,45,30,60,30,30
910,0,15,20,0,45,30,45,30,60,30,45
911,0,15,20,0,45,30,45,30,60,30,60
912,0,15,20,0,45,30,45,30,60,45,30
913,0,15,20,0,45,30,45,30,60,45,45
914,0,15,20,0,45,30,45,30,60,45,60
915,0,15,20,0,45,30,45,30,60,60,30
916,0,15,20,0,45,30,45,30,60,60,45
917,0,15,20,0,45,30,45,30,60,60,60
918,0,15,20,0,45,30,45,60,30,30,30
919,0,15,20,0,45,30,45,60,30,30,45
920,0,15,20,0,45,30,45,60,30,30,60
921,0,15,20,0,45,30,45,60,30,45,30
922,0,15,20,0,45,30,45,60,30,45,45
923,0,15,20,0,45,30,45,60,30,45,60
924,0,15,20,0,45,30,45,60,30,60,30
925,0,15,20,0,45,30,45,60,30,60,45
926,0,15,20,0,45,30,45,60,30,60,60
927,0,15,20,0,45,30,45,60,45,30,30
928,0,15,20,0,45,30,45,60,45,30,45
929,0,15,20,0,45,30,45,60,45,30,60
930,0,15,20,0,45,30,45,60,45,45,30
931,0,15,20,0,45,30,45,60,45,45,45
932,0,15,20,0,45,30,45,60,45,45,60
933,0,15,20,0,45,30,45,60,45,60,30
934,0,15,20,0,45,30,45,60,45,60,45
935,0,15,20,0,45,30,45,60,45,60,60
936,0,15,20,0,45,30,45,60,60,30,30
937,0,15,20,0,45,30,45,60,60,30,45
938,0,15,20,0,45,30,45,60,60,30,60
939,0,15,20,0,45,30,45,60,60,45,30
940,0,15,20,0,45,30,45,60,60,45,45
941,0,15,20,0,45,30,45,60,60,45,60
942,0,15,20,0,45,30,45,60,60,60,30
943,0,15,20,0,45,30,45,60,60,60,45
944,0,15,20,0,45,30,45,60,60,60,60
945,0,15,20,0,45,30,45,90,30,30,30
946,0,15,20,0,45,30,45,90,30,30,45
947,0,15,20,0,45,30,45,90,30,30,60
948,0,15,20,0,45,30,45,90,30,45,30
949,0,15,20,0,45,30,45,90,30,45,45
950,0,15,20,0,45,30,45,90,30,45,60
951,0,15,20,0,45,30,45,90,30,60,30
952,0,15,20,0,45,30,45,90,30,60,45
953,0,15,20,0,45,30,45,90,30,60,60
954,0,15,20,0,45,30,45,90,45,30,30
955,0,15,20,0,45,30,45,90,45,30,45
956,0,15,20,0,45,30,45,90,45,30,60
957,0,15,20,0,45,30,45,90,45,45,30
958,0,15,20,0,45,30,45,90,45,45,45
959,0,15,20,0,45,30,45,90,45,45,60
960,0,15,20,0,45,30,45,90,45,60,30
961,0,15,20,0,45,30,45,90,45,60,45
962,0,15,20,0,45,30,45,90,45,60,60
963,0,15,20,0,45,30,45,90,60,30,30
964,0,15,20,0,45,30,45,90,60,30,45
965,0,15,20,0,45,30,45,90,60,30,60
966,0,15,20,0,45,30,45,90,60,45,30
967,0,15,20,0,45,30,45,90,60,45,45
968,0,15,20,0,45,30,45,90,60,45,60
969,0,15,20,0,45,30,45,90,60,60,30
970,0,15,20,0,45,30,45,90,60,60,45
971,0,15,20,0,45,30,45,90,60,60,60
972,0,15,20,15,15,15,30,30,30,30,30
973,0,15,20,15,15,15,30,30,30,30,45
974,0,15,20,15,15,15,30,30,30,30,60
975,0,15,20,15,15,15,30,30,30,45,30
976,0,15,20,15,15,15,30,30,30,45,45
977,0,15,20,15,15,15,30,30,30,45,60
978,0,15,20,15,15,15,30,30,30,60,30
979,0,15,20,15,15,15,30,30,30,60,45
980,0,15,20,15,15,15,30,30,30,60,60
981,0,15,20,15,15,15,30,30,45,30,30
982,0,15,20,15,15,15,30,30,45,30,45
983,0,15,20,15,15,15,30,30,45,30,60
984,0,15,20,15,15,15,30,30,45,45,30
985,0,15,20,15,15,15,30,30,45,45,45
986,0,15,20,15,15,15,30,30,45,45,60
987,0,15,20,15,15,15,30,30,45,60,30
988,0,15,20,15,15,15,30,30,45,60,45
989,0,15,20,15,15,15,30,30,45,60,60
990,0,15,20,15,15,15,30,30,60,30,30
991,0,15,20,15,15,15,30,30,60,30,45
992,0,15,20,15,15,15,30,30,60,30,60
993,0,15,20,15,15,15,30,30,60,45,30
994,0,15,20,15,15,15,30,30,60,45,45
995,0,15,20,15,15,15,30,30,60,45,60
996,0,15,20,15,15,15,30,30,60,60,30
997,0,15,20,15,15,15,30,30,60,60,45
998,0,15,20,15,15,15,30,30,60,60,60
999,0,15,20,15,15,15,30,60,30,30,30
1000,0,15,20,15,15,15,30,60,30,30,45
1001,0,15,20,15,15,15,30,60,30,30,60
1002,0,15,20,15,15,15,30,60,30,45,30
1003,0,15,20,15,15,15,30,60,30,45,45
1004,0,15,20,15,15,15,30,60,30,45,60
1005,0,15,20,15,15,15,30,60,30,60,30
1006,0,15,20,15,15,15,30,60,30,60,45
1007,0,15,20,15,15,15,30,60,30,60,60
1008,0,15,20,15,15,15,30,60,45,30,30
1009,0,15,20,15,15,15,30,60,45,30,45
1010,0,15,20,15,15,15,30,60,45,30,60
1011,0,15,20,15,15,15,30,60,45,45,30
1012,0,15,20,15,15,15,30,60,45,45,45
1013,0,15,20,15,15,15,30,60,45,45,60
1014,0,15,20,15,15,15,30,60,45,60,30
1015,0,15,20,15,15,15,30,60,45,60,45
1016,0,15,20,15,15,15,30,60,45,60,60
1017,0,15,20,15,15,15,30,60,60,30,30
1018,0,15,20,15,15,15,30,60,60,30,45
1019,0,15,20,15,15,15,30,60,60,30,60
1020,0,15,20,15,15,15,30,60,60,45,30
1021,0,15,20,15,15,15,30,60,60,45,45
1022,0,15,20,15,15,15,30,60,60,45,60
1023,0,15,20,15,15,15,30,60,60,60,30
1024,0,15,20,15,15,15,30,60,60,60,45
1025,0,15,20,15,15,15,30,60,60,60,60
1026,0,15,20,15,15,15,30,90,30,30,30
1027,0,15,20,15,15,15,30,90,30,30,45
1028,0,15,20,15,15,15,30,90,30,30,60
1029,0,15,20,15,15,15,30,90,30,45,30
1030,0,15,20,15,15,15,30,90,30,45,45
1031,0,15,20,15,15,15,30,90,30,45,60
1032,0,15,20,15,15,15,30,90,30,60,30
1033,0,15,20,15,15,15,30,90,30,60,45
1034,0,15,20,15,15,15,30,90,30,60,60
1035,0,15,20,15,15,15,30,90,45,30,30
1036,0,15,20,15,15,15,30,90,45,30,45
1037,0,15,20,15,15,15,30,90,45,30,60
1038,0,15,20,15,15,15,30,90,45,45,30
1039,0,15,20,15,15,15,30,90,45,45,45
1040,0,15,20,15,15,15,30,90,45,45,60
1041,0,15,20,15,15,15,30,90,45,60,30
1042,0,15,20,15,15,15,30,90,45,60,45
1043,0,15,20,15,15,15,30,90,45,60,60
1044,0,15,20,15,15,15,30,90,60,30,30
1045,0,15,20,15,15,15,30,90,60,30,45
1046,0,15,20,15,15,15,30,90,60,30,60
1047,0,15,20,15,15,15,30,90,60,45,30
1048,0,15,20,15,15,15,30,90,60,45,45
1049,0,15,20,15,15,15,30,90,60,45,60
1050,0,15,20,15,15,15,30,90,60,60,30
1051,0,15,20,15,15,15,30,90,60,60,45
1052,0,15,20,15,15,15,30,90,60,60,60
1053,0,15,20,15,15,15,45,30,30,30,30
1054,0,15,20,15,15,15,45,30,30,30,45
1055,0,15,20,15,15,15,45,30,30,30,60
1056,0,15,20,15,15,15,45,30,30,45,30
1057,0,15,20,15,15,15,45,30,30,45,45
1058,0,15,20,15,15,15,45,30,30,45,60
1059,0,15,20,15,15,15,45,30,30,60,30
1060,0,15,20,15,15,15,45,30,30,60,45
1061,0,15,20,15,15,15,45,30,30,60,60
1062,0,15,20,15,15,15,45,30,45,30,30
1063,0,15,20,15,15,15,45,30,45,30,45
1064,0,15,20,15,15,15,45,30,45,30,60
1065,0,15,20,15,15,15,45,30,45,45,30
1066,0,15,20,15,15,15,45,30,45,45,45
1067,0,15,20,15,15,15,45,30,45,45,60
1068,0,15,20,15,15,15,45,30,45,60,30
1069,0,15,20,15,15,15,45,30,45,60,45
1070,0,15,20,15,15,15,45,30,45,60,60
1071,0,15,20,15,15,15,45,30,60,30,30
1072,0,15,20,15,15,15,45,30,60,30,45
1073,0,15,20,15,15,15,45,30,60,30,60
1074,0,15,20,15,15,15,45,30,60,45,30
1075,0,15,20,15,15,15,45,30,60,45,45
1076,0,15,20,15,15,15,45,30,60,45,60
1077,0,15,20,15,15,15,45,30,60,60,30
1078,0,15,20,15,15,15,45,30,60,60,45
1079,0,15,20,15,15,15,45,30,60,60,60
1080,0,15,20,15,15,15,45,60,30,30,30
1081,0,15,20,15,15,15,45,60,30,30,45
1082,0,15,20,15,15,15,45,60,30,30,60
1083,0,15,20,15,15,15,45,60,30,45,30
1084,0,15,20,15,15,15,45,60,30,45,45
1085,0,15,20,15,15,15,45,60,30,45,60
1086,0,15,20,15,15,15,45,60,30,60,30
1087,0,15,20,15,15,15,45,60,30,60,45
1088,0,15,20,15,15,15,45,60,30,60,60
1089,0,15,20,15,15,15,45,60,45,30,30
1090,0,15,20,15,15,15,45,60,45,30,45
1091,0,15,20,15,15,15,45,60,45,30,60
1092,0,15,20,15,15,15,45,60,45,45,30
1093,0,15,20,15,15,15,45,60,45,45,45
1094,0,15,20,15,15,15,45,60,45,45,60
1095,0,15,20,15,15,15,45,60,45,60,30
1096,0,15,20,15,15,15,45,60,45,60,45
1097,0,15,20,15,15,15,45,60,45,60,60
1098,0,15,20,15,15,15,45,60,60,30,30
1099,0,15,20,15,15,15,45,60,60,30,45
1100,0,15,20,15,15,15,45,60,60,30,60
1101,0,15,20,15,15,15,45,60,60,45,30
1102,0,15,20,15,15,15,45,60,60,45,45
1103,0,15,20,15,15,15,45,60,60,45,60
1104,0,15,20,15,15,15,45,60,60,60,30
1105,0,15,20,15,15,15,45,60,60,60,45
1106,0,15,20,15,15,15,45,60,60,60,60
1107,0,15,20,15,15,15,45,90,30,30,30
1108,0,15,20,15,15,15,45,90,30,30,45
1109,0,15,20,15,15,15,45,90,30,30,60
1110,0,15,20,15,15,15,45,90,30,45,30
1111,0,15,20,15,15,15,45,90,30,45,45
1112,0,15,20,15,15,15,45,90,30,45,60
1113,0,15,20,15,15,15,45,90,30,60,30
1114,0,15,20,15,15,15,45,90,30,60,45
1115,0,15,20,15,15,15,45,90,30,60,60
1116,0,15,20,15,15,15,45,90,45,30,30
1117,0,15,20,15,15,15,45,90,45,30,45
1118,0,15,20,15,15,15,45,90,45,30,60
1119,0,15,20,15,15,15,45,90,45,45,30
1120,0,15,20,15,15,15,45,90,45,45,45
1121,0,15,20,15,15,15,45,90,45,45,60
1122,0,15,20,15,15,15,45,90,45,60,30
1123,0,15,20,15,15,15,45,90,45,60,45
1124,0,15,20,15,15,15,45,90,45,60,60
1125,0,15,20,15,15,15,45,90,60,30,30
1126,0,15,20,15,15,15,45,90,60,30,45
1127,0,15,20,15,15,15,45,90,60,30,60
1128,0,15,20,15,15,15,45,90,60,45,30
1129,0,15,20,15,15,15,45,90,60,45,45
1130,0,15,20,15,15,15,45,90,60,45,60
1131,0,15,20,15,15,15,45,90,60,60,30
1132,0,15,20,15,15,15,45,90,60,60,45
1133,0,15,20,15,15,15,45,90,60,60,60
1134,0,15,20,15,15,30,30,30,30,30,30
1135,0,15,20,15,15,30,30,30,30,30,45
1136,0,15,20,15,15,30,30,30,30,30,60
1137,0,15,20,15,15,30,30,30,30,45,30
1138,0,15,20,15,15,30,30,30,30,45,45
1139,0,15,20,15,15,30,30,30,30,45,60
1140,0,15,20,15,15,30,30,30,30,60,30
